6,5,234,2,1,1,2
7,5,198,7,4,1,2
7,6,218,8,2,1,2
12,5,215,8,2,1,2
12,6,225,2,1,1,2
12,7,171,7,4,1,2
45,43,114,8,2,1,2
46,43,148,8,2,1,2
46,45,119,13,2,1,3
47,43,178,2,1,1,2
47,45,106,13,2,1,3
47,46,118,2,1,1,2
53,5,237,8,2,1,2
53,6,218,2,1,1,2
53,7,223,8,2,1,2
53,12,216,8,2,1,2
54,43,197,2,1,1,2
54,45,123,1,5,1,2
54,46,170,8,2,1,2
54,47,173,2,1,1,2
62,5,153,2,1,1,2
62,7,123,8,2,1,2
62,12,139,2,1,1,2
62,53,162,2,1,1,2
78,5,235,2,1,1,2
78,7,201,8,2,1,2
78,12,219,2,1,1,2
78,53,241,2,1,1,2
84,2,139,2,1,1,2
84,11,220,2,1,1,2
102,57,189,2,1,1,2
106,2,77,27,3,1,2
106,11,89,26,6,1,2
106,84,93,8,2,1,2
113,112,159,33,7,1,2
114,113,228,26,6,1,2
115,113,197,8,2,1,2
115,114,208,2,1,1,2
116,114,197,8,2,1,2
116,115,190,2,1,1,2
117,114,186,13,2,1,3
117,115,127,2,1,1,2
117,116,200,4,1,1,3
118,115,181,8,2,1,2
118,116,171,8,2,1,2
118,117,170,32,3,1,3
125,98,173,1,5,1,2
125,109,127,2,1,1,2
130,123,153,8,2,1,2
131,108,46,1,5,1,2
137,136,149,1,5,1,2
144,112,198,2,1,1,2
145,113,198,33,7,1,2
145,144,199,2,1,1,2
146,113,213,1,5,1,2
146,115,222,1,5,1,2
146,116,197,33,7,1,2
146,117,182,31,6,1,3
148,5,230,2,1,1,2
148,6,232,2,1,1,2
148,7,170,2,1,1,2
148,12,209,8,2,1,2
148,53,223,2,1,1,2
148,78,233,2,1,1,2
153,152,111,1,5,1,2
157,148,188,33,7,1,2
165,164,95,8,2,1,2
168,166,167,1,5,1,2
175,174,82,36,7,1,3
178,176,74,20,2,3,2
186,39,113,42,3,1,4
186,182,189,27,3,1,2
187,38,120,26,6,1,2
192,191,85,20,2,3,2
193,191,93,60,3,3,2
193,192,115,20,2,3,2
194,193,11,61,3,1,1
195,191,81,20,2,3,2
195,192,94,20,2,3,2
196,191,76,60,3,3,2
196,192,121,8,2,1,2
197,191,78,60,3,3,2
197,192,116,20,2,3,2
198,192,152,8,2,1,2
198,193,141,60,3,3,2
198,195,70,27,3,1,2
198,196,105,27,3,1,2
198,197,154,27,3,1,2
199,192,29,8,2,1,2
199,193,32,60,3,3,2
199,195,38,60,3,3,2
199,196,34,60,3,3,2
199,197,26,27,3,1,2
200,191,87,60,3,3,2
200,192,127,20,2,3,2
200,198,187,27,3,1,2
203,192,162,8,2,1,2
203,193,131,60,3,3,2
203,195,83,27,3,1,2
203,196,108,27,3,1,2
203,197,175,27,3,1,2
203,200,199,27,3,1,2
204,192,169,8,2,1,2
204,193,117,60,3,3,2
204,195,83,27,3,1,2
204,196,127,27,3,1,2
204,197,173,27,3,1,2
204,200,226,27,3,1,2
205,193,136,60,3,3,2
205,198,109,8,2,1,2
205,200,130,7,4,1,2
205,203,118,8,2,1,2
205,204,145,8,2,1,2
206,191,80,20,2,3,2
206,193,171,20,2,3,2
206,195,135,20,2,3,2
206,196,151,20,2,3,2
206,197,120,21,1,3,2
206,200,155,8,2,1,2
206,205,82,67,2,3,1
207,191,66,60,3,3,2
207,192,78,20,2,3,2
207,198,105,27,3,1,2
207,203,109,27,3,1,2
207,204,110,27,3,1,2
207,206,88,8,2,1,2
212,103,46,8,2,1,2
212,109,40,2,1,1,2
212,134,42,27,3,1,2
219,218,128,2,1,1,2
225,223,142,8,2,1,2
226,225,178,8,2,1,2
235,234,129,8,2,1,2
236,234,178,2,1,1,2
236,235,188,2,1,1,2
237,234,105,2,1,1,2
237,235,104,8,2,1,2
241,240,146,8,2,1,2
242,241,153,8,2,1,2
243,218,114,8,2,1,2
243,219,117,4,1,1,3
249,247,105,8,2,1,2
249,248,190,2,1,1,2
251,248,171,8,2,1,2
251,250,139,8,2,1,2
254,27,175,8,2,1,2
259,258,210,1,5,1,2
260,257,119,27,3,1,2
260,259,149,26,6,1,2
261,257,122,8,2,1,2
261,258,161,27,3,1,2
261,259,179,7,4,1,2
263,257,105,2,1,1,2
263,259,175,1,5,1,2
263,260,122,27,3,1,2
263,261,125,8,2,1,2
267,192,36,8,2,1,2
267,193,28,60,3,3,2
267,195,25,60,3,3,2
267,196,25,60,3,3,2
267,197,30,27,3,1,2
267,200,38,27,3,1,2
267,205,20,27,3,1,2
267,207,32,27,3,1,2
268,45,79,13,2,1,3
268,46,97,2,1,1,2
268,47,99,2,1,1,2
268,54,204,2,1,1,2
270,114,128,2,1,1,2
270,115,152,2,1,1,2
270,116,130,8,2,1,2
270,117,105,13,2,1,3
270,118,124,8,2,1,2
270,146,136,2,1,1,2
272,271,156,8,2,1,2
273,271,126,1,5,1,2
273,272,186,26,6,1,2
274,271,102,27,3,1,2
274,272,156,8,2,1,2
275,271,98,1,5,1,2
275,272,172,26,6,1,2
275,274,131,27,3,1,2
278,276,172,8,2,1,2
281,279,180,8,2,1,2
282,116,168,27,3,1,2
282,118,152,8,2,1,2
282,119,154,8,2,1,2
286,76,60,2,1,1,2
288,287,174,1,5,1,2
291,287,209,1,5,1,2
295,290,146,8,2,1,2
298,297,78,13,2,1,3
299,290,166,8,2,1,2
299,295,195,2,1,1,2
300,125,121,8,2,1,2
300,212,46,2,1,1,2
303,290,161,8,2,1,2
303,295,178,8,2,1,2
304,106,78,33,7,1,2
304,111,67,27,3,1,2
304,125,100,27,3,1,2
305,241,179,26,6,1,2
305,242,129,1,5,1,2
306,241,203,8,2,1,2
306,305,176,1,5,1,2
307,241,163,8,2,1,2
307,242,134,2,1,1,2
307,305,153,8,2,1,2
307,306,149,8,2,1,2
313,2,122,27,3,1,2
314,140,167,27,3,1,2
314,141,233,8,2,1,2
318,18,119,8,2,1,2
318,221,133,27,3,1,2
318,222,164,27,3,1,2
318,316,163,8,2,1,2
320,124,196,27,3,1,2
321,18,117,8,2,1,2
321,221,182,27,3,1,2
321,222,160,27,3,1,2
321,316,186,8,2,1,2
321,318,151,27,3,1,2
324,155,192,7,4,1,2
325,182,106,8,2,1,2
326,99,224,7,4,1,2
328,154,127,7,4,1,2
329,39,113,40,2,1,4
329,186,156,8,2,1,2
331,330,223,2,1,1,2
333,5,220,27,3,1,2
333,12,204,1,5,1,2
333,148,214,27,3,1,2
333,157,187,1,5,1,2
334,166,143,33,7,1,2
334,168,168,27,3,1,2
337,330,239,8,2,1,2
340,339,145,1,5,1,2
342,257,135,8,2,1,2
342,260,155,7,4,1,2
342,263,178,8,2,1,2
343,257,163,2,1,1,2
343,260,152,27,3,1,2
343,261,155,8,2,1,2
343,263,156,8,2,1,2
343,342,162,8,2,1,2
346,234,166,8,2,1,2
346,235,161,8,2,1,2
346,237,87,8,2,1,2
347,234,109,25,5,1,3
347,235,111,12,4,1,3
348,234,184,7,4,1,2
348,235,204,8,2,1,2
348,236,176,8,2,1,2
348,237,122,8,2,1,2
350,349,114,27,3,1,2
352,351,131,13,2,1,3
354,353,179,27,3,1,2
357,115,132,13,2,1,3
357,116,139,7,4,1,2
357,118,160,8,2,1,2
357,126,113,13,2,1,3
357,270,143,4,1,1,3
357,282,115,8,2,1,2
358,114,212,8,2,1,2
358,115,187,27,3,1,2
358,116,193,27,3,1,2
358,117,159,32,3,1,3
358,146,203,8,2,1,2
366,365,141,2,1,1,2
370,369,144,8,2,1,2
375,19,118,42,3,1,4
376,19,210,1,5,1,2
380,376,232,27,3,1,2
380,378,199,1,5,1,2
381,376,208,7,4,1,2
381,378,236,33,7,1,2
381,380,217,27,3,1,2
386,385,192,33,7,1,2
388,386,146,8,2,1,2
388,387,95,32,3,1,3
389,386,172,27,3,1,2
389,387,93,36,7,1,3
397,396,118,7,4,1,2
400,170,164,26,6,1,2
400,171,198,27,3,1,2
403,163,157,8,2,1,2
404,164,97,8,2,1,2
406,227,157,8,2,1,2
407,223,145,2,1,1,2
407,225,205,8,2,1,2
407,226,188,8,2,1,2
408,223,119,2,1,1,2
408,225,180,2,1,1,2
408,226,193,8,2,1,2
409,387,116,13,2,1,3
409,388,192,2,1,1,2
409,389,207,2,1,1,2
409,394,179,2,1,1,2
410,281,182,2,1,1,2
411,353,158,8,2,1,2
411,354,189,8,2,1,2
412,353,142,2,1,1,2
412,354,140,7,4,1,2
412,411,134,2,1,1,2
415,413,125,26,6,1,2
415,414,129,26,6,1,2
419,417,161,26,6,1,2
426,43,217,27,3,1,2
426,46,186,8,2,1,2
426,47,190,8,2,1,2
426,54,217,8,2,1,2
426,268,204,27,3,1,2
427,43,153,8,2,1,2
427,46,119,8,2,1,2
427,47,131,8,2,1,2
427,54,159,8,2,1,2
427,268,128,8,2,1,2
428,43,148,2,1,1,2
428,45,91,8,2,1,2
428,46,122,2,1,1,2
428,54,150,2,1,1,2
428,268,117,2,1,1,2
428,426,168,8,2,1,2
428,427,140,8,2,1,2
429,155,172,8,2,1,2
429,324,184,1,5,1,2
436,435,39,8,2,1,2
437,394,195,8,2,1,2
437,409,159,8,2,1,2
439,168,213,2,1,1,2
439,334,176,8,2,1,2
440,349,160,4,1,1,3
440,350,93,26,6,1,2
441,288,152,8,2,1,2
442,376,168,27,3,1,2
442,378,184,27,3,1,2
442,380,190,2,1,1,2
442,381,167,8,2,1,2
443,223,137,8,2,1,2
443,225,184,27,3,1,2
443,226,191,33,7,1,2
444,163,77,7,4,1,2
447,168,195,2,1,1,2
447,334,129,8,2,1,2
447,439,201,2,1,1,2
448,257,169,27,3,1,2
448,261,177,27,3,1,2
448,263,141,33,7,1,2
450,241,204,8,2,1,2
450,242,136,27,3,1,2
450,305,191,27,3,1,2
450,306,157,27,3,1,2
450,307,137,8,2,1,2
451,284,199,2,1,1,2
451,288,149,8,2,1,2
451,441,171,8,2,1,2
452,176,119,8,2,1,2
453,234,2,2,1,1,2
453,235,3,8,2,1,2
453,237,3,27,3,1,2
453,346,4,8,2,1,2
453,347,4,13,2,1,3
454,19,160,1,5,1,2
454,376,220,7,4,1,2
454,380,216,8,2,1,2
454,381,214,27,3,1,2
454,442,175,8,2,1,2
457,98,198,2,1,1,2
457,130,182,8,2,1,2
458,123,139,8,2,1,2
458,130,167,8,2,1,2
463,136,177,27,3,1,2
464,136,166,27,3,1,2
464,463,176,27,3,1,2
465,278,211,2,1,1,2
466,278,188,27,3,1,2
470,191,82,20,2,3,2
470,193,86,67,2,3,1
470,195,106,6,2,1,1
470,196,142,20,2,3,2
470,197,119,2,1,1,2
470,200,150,8,2,1,2
470,205,126,20,2,3,2
470,207,90,2,1,1,2
471,191,83,20,2,3,2
471,193,166,21,1,3,2
471,195,95,21,1,3,2
471,196,163,21,1,3,2
471,197,112,2,1,1,2
471,198,138,20,2,3,2
471,200,152,2,1,1,2
471,204,117,8,2,1,2
471,207,86,2,1,1,2
472,191,84,20,2,3,2
472,192,100,8,2,1,2
472,193,118,46,5,3,2
472,196,110,46,5,3,2
472,197,77,68,4,3,2
472,200,100,1,5,1,2
472,206,110,20,2,3,2
472,207,91,7,4,1,2
472,470,117,20,2,3,2
472,471,72,6,2,1,1
473,191,91,60,3,3,2
473,192,105,20,2,3,2
473,198,107,60,3,3,2
473,203,103,27,3,1,2
473,204,110,27,3,1,2
473,206,143,20,2,3,2
473,470,125,20,2,3,2
473,471,161,20,2,3,2
473,472,110,58,7,3,2
474,193,158,60,3,3,2
474,198,104,8,2,1,2
474,200,160,7,4,1,2
474,203,130,8,2,1,2
474,204,147,8,2,1,2
474,206,110,20,2,3,2
474,470,164,20,2,3,2
474,473,130,68,4,3,2
475,191,31,20,2,3,2
475,193,96,20,2,3,2
475,195,73,20,2,3,2
475,196,76,20,2,3,2
475,197,77,20,2,3,2
475,200,81,20,2,3,2
475,205,76,60,3,3,2
475,207,26,8,2,1,2
475,472,36,20,2,3,2
475,473,74,20,2,3,2
475,474,83,60,3,3,2
476,192,155,8,2,1,2
476,193,118,60,3,3,2
476,195,69,27,3,1,2
476,196,90,60,3,3,2
476,197,149,27,3,1,2
476,200,181,27,3,1,2
476,205,77,8,2,1,2
476,207,109,27,3,1,2
476,471,94,20,2,3,2
476,473,84,60,3,3,2
476,474,73,6,2,1,1
477,191,82,27,3,1,2
477,192,137,8,2,1,2
477,193,113,20,2,3,2
477,198,63,27,3,1,2
477,200,178,8,2,1,2
477,204,61,27,3,1,2
477,205,99,8,2,1,2
477,206,107,20,2,3,2
477,470,121,20,2,3,2
477,471,110,20,2,3,2
477,472,77,20,2,3,2
477,474,94,8,2,1,2
477,476,55,27,3,1,2
480,176,174,2,1,1,2
480,452,198,8,2,1,2
481,176,172,2,1,1,2
481,452,194,8,2,1,2
481,480,144,8,2,1,2
483,174,102,1,5,1,2
484,272,164,2,1,1,2
484,273,166,27,3,1,2
484,274,90,8,2,1,2
484,275,138,27,3,1,2
485,174,194,4,1,1,3
485,483,178,32,3,1,3
486,271,89,20,2,3,2
486,273,155,8,2,1,2
486,275,136,20,2,3,2
487,271,85,20,2,3,2
487,273,137,2,1,1,2
487,275,154,20,2,3,2
487,486,127,60,3,3,2
488,272,142,7,4,1,2
488,273,156,8,2,1,2
488,275,120,8,2,1,2
488,484,116,27,3,1,2
488,486,107,8,2,1,2
488,487,112,21,1,3,2
489,273,185,1,5,1,2
489,488,149,1,5,1,2
491,271,95,68,4,3,2
491,272,186,8,2,1,2
491,273,179,7,4,1,2
491,274,154,8,2,1,2
491,275,152,68,4,3,2
491,484,143,8,2,1,2
492,38,179,8,2,1,2
492,187,201,27,3,1,2
493,187,172,1,5,1,2
493,492,200,8,2,1,2
495,98,158,27,3,1,2
495,125,140,1,5,1,2
495,130,125,8,2,1,2
495,457,159,8,2,1,2
497,111,129,8,2,1,2
497,121,127,2,1,1,2
497,304,80,33,7,1,2
497,495,130,2,1,1,2
498,138,189,8,2,1,2
498,312,216,8,2,1,2
499,140,150,8,2,1,2
499,141,192,8,2,1,2
499,314,202,7,4,1,2
501,431,176,7,4,1,2
501,500,157,8,2,1,2
502,189,218,33,7,1,2
502,455,130,33,7,1,2
503,502,189,33,7,1,2
504,365,176,8,2,1,2
504,366,99,2,1,1,2
506,365,185,2,1,1,2
506,504,101,2,1,1,2
507,366,154,8,2,1,2
507,506,191,8,2,1,2
509,234,191,8,2,1,2
509,236,209,8,2,1,2
509,237,106,8,2,1,2
509,346,169,8,2,1,2
509,348,204,8,2,1,2
510,236,202,8,2,1,2
510,237,121,8,2,1,2
510,346,176,8,2,1,2
510,347,111,32,3,1,3
510,348,217,7,4,1,2
511,234,111,20,2,3,2
511,235,128,20,2,3,2
511,346,147,8,2,1,2
511,509,137,8,2,1,2
511,510,173,8,2,1,2
513,284,204,8,2,1,2
513,287,199,1,5,1,2
513,288,167,8,2,1,2
513,451,167,8,2,1,2
515,168,167,27,3,1,2
515,334,121,8,2,1,2
515,439,172,8,2,1,2
515,447,154,8,2,1,2
516,166,201,1,5,1,2
516,334,168,8,2,1,2
516,439,211,2,1,1,2
516,447,217,2,1,1,2
516,515,200,27,3,1,2
520,363,190,27,3,1,2
521,394,222,2,1,1,2
521,409,220,8,2,1,2
521,437,210,8,2,1,2
523,386,187,26,6,1,2
523,387,104,12,4,1,3
523,388,183,2,1,1,2
523,389,206,8,2,1,2
523,409,210,2,1,1,2
524,388,172,8,2,1,2
524,389,176,27,3,1,2
524,394,192,2,1,1,2
524,409,207,2,1,1,2
524,437,200,8,2,1,2
524,521,229,26,6,1,2
524,523,217,27,3,1,2
525,164,112,8,2,1,2
525,165,159,2,1,1,2
525,404,153,2,1,1,2
526,164,72,2,1,1,2
526,165,96,8,2,1,2
526,404,99,8,2,1,2
526,525,101,2,1,1,2
527,165,151,8,2,1,2
527,404,156,8,2,1,2
527,525,183,2,1,1,2
527,526,177,8,2,1,2
528,136,183,27,3,1,2
528,464,179,8,2,1,2
529,297,79,13,2,1,3
530,290,171,8,2,1,2
530,295,176,27,3,1,2
530,298,123,27,3,1,2
530,299,203,8,2,1,2
530,303,186,8,2,1,2
530,529,124,27,3,1,2
532,276,209,8,2,1,2
532,465,225,8,2,1,2
532,466,215,7,4,1,2
534,103,179,8,2,1,2
534,109,170,27,3,1,2
534,134,198,8,2,1,2
534,300,199,27,3,1,2
536,241,182,8,2,1,2
536,242,130,2,1,1,2
536,305,197,8,2,1,2
536,306,131,2,1,1,2
536,450,106,8,2,1,2
537,241,196,7,4,1,2
537,242,148,2,1,1,2
537,305,207,1,5,1,2
537,306,187,8,2,1,2
537,307,152,27,3,1,2
537,536,183,8,2,1,2
538,241,153,1,5,1,2
538,242,119,8,2,1,2
538,306,181,7,4,1,2
538,307,116,7,4,1,2
538,450,179,27,3,1,2
538,536,157,7,4,1,2
538,537,192,1,5,1,2
539,450,199,13,2,1,3
539,538,201,25,5,1,3
541,234,111,13,2,1,3
541,235,130,13,2,1,3
541,236,175,8,2,1,2
541,348,112,2,1,1,2
541,509,125,13,2,1,3
541,510,140,13,2,1,3
541,511,170,4,1,1,3
546,9,61,2,1,1,2
547,278,202,2,1,1,2
547,532,232,8,2,1,2
548,278,207,2,1,1,2
548,532,230,8,2,1,2
551,415,113,26,6,1,2
552,419,153,26,6,1,2
554,279,187,2,1,1,2
554,281,178,1,5,1,2
555,248,148,2,1,1,2
555,249,122,27,3,1,2
555,251,156,1,5,1,2
556,222,144,8,2,1,2
556,318,169,8,2,1,2
556,321,186,8,2,1,2
557,222,121,1,5,1,2
557,318,130,27,3,1,2
557,321,153,27,3,1,2
557,556,133,8,2,1,2
558,221,95,1,5,1,2
558,222,128,1,5,1,2
558,318,136,27,3,1,2
558,321,152,27,3,1,2
558,556,104,8,2,1,2
559,278,102,2,1,1,2
559,532,141,8,2,1,2
560,276,173,2,1,1,2
560,465,172,2,1,1,2
560,466,170,27,3,1,2
560,532,195,8,2,1,2
560,547,201,2,1,1,2
560,548,187,2,1,1,2
560,559,129,2,1,1,2
562,263,109,33,7,1,2
562,448,186,7,4,1,2
563,257,119,27,3,1,2
563,259,181,33,7,1,2
563,263,141,27,3,1,2
563,342,112,32,3,1,3
563,343,140,8,2,1,2
564,258,193,27,3,1,2
564,260,170,7,4,1,2
564,261,185,27,3,1,2
564,263,150,27,3,1,2
564,563,180,1,5,1,2
565,219,127,8,2,1,2
569,349,175,8,2,1,2
569,350,163,1,5,1,2
569,440,125,7,4,1,2
570,29,153,8,2,1,2
570,266,144,1,5,1,2
570,424,197,2,1,1,2
573,57,175,2,1,1,2
573,102,183,7,4,1,2
573,313,191,7,4,1,2
574,9,81,8,2,1,2
574,546,166,2,1,1,2
576,191,73,8,2,1,2
576,193,160,20,2,3,2
576,195,98,20,2,3,2
576,196,137,21,1,3,2
576,197,148,2,1,1,2
576,200,208,8,2,1,2
576,206,146,20,2,3,2
576,207,105,2,1,1,2
576,470,167,20,2,3,2
576,472,101,20,2,3,2
576,473,132,20,2,3,2
576,477,115,8,2,1,2
577,297,73,13,2,1,3
577,298,76,7,4,1,2
577,529,73,7,4,1,2
578,255,190,8,2,1,2
578,399,215,8,2,1,2
579,255,160,8,2,1,2
579,399,186,8,2,1,2
581,255,153,27,3,1,2
581,399,191,2,1,1,2
581,578,172,8,2,1,2
581,579,119,27,3,1,2
583,2,116,27,3,1,2
586,584,227,8,2,1,2
586,585,195,8,2,1,2
587,584,194,27,3,1,2
587,585,193,27,3,1,2
587,586,184,8,2,1,2
588,587,152,27,3,1,2
589,584,111,27,3,1,2
589,585,123,32,3,1,3
589,586,112,13,2,1,3
589,588,174,32,3,1,3
591,229,76,2,1,1,2
596,422,210,2,1,1,2
596,423,215,2,1,1,2
597,29,151,27,3,1,2
597,266,183,27,3,1,2
598,355,144,8,2,1,2
600,98,202,8,2,1,2
600,130,169,8,2,1,2
600,457,205,27,3,1,2
600,497,181,2,1,1,2
602,176,183,2,1,1,2
602,452,179,8,2,1,2
602,480,202,8,2,1,2
602,481,203,2,1,1,2
603,176,205,27,3,1,2
603,481,169,27,3,1,2
603,602,217,26,6,1,2
604,273,192,1,5,1,2
604,275,206,1,5,1,2
604,488,185,7,4,1,2
604,489,185,7,4,1,2
605,273,166,27,3,1,2
605,275,119,60,3,3,2
605,488,111,8,2,1,2
605,489,154,26,6,1,2
605,604,181,1,5,1,2
607,362,163,1,5,1,2
607,363,180,7,4,1,2
607,520,238,26,6,1,2
608,492,64,8,2,1,2
609,27,201,8,2,1,2
609,254,168,8,2,1,2
610,254,213,8,2,1,2
610,609,230,8,2,1,2
611,540,170,26,6,1,2
616,295,184,8,2,1,2
616,299,188,8,2,1,2
616,303,183,27,3,1,2
616,530,173,8,2,1,2
617,108,151,8,2,1,2
618,27,191,8,2,1,2
618,254,160,27,3,1,2
618,610,187,27,3,1,2
619,227,114,8,2,1,2
620,223,153,2,1,1,2
620,225,207,8,2,1,2
620,407,208,8,2,1,2
620,408,191,8,2,1,2
621,225,198,2,1,1,2
621,407,196,8,2,1,2
621,408,175,8,2,1,2
621,443,187,8,2,1,2
622,353,122,27,3,1,2
622,411,128,26,6,1,2
622,412,98,2,1,1,2
623,276,139,8,2,1,2
623,465,172,2,1,1,2
623,466,156,7,4,1,2
623,532,186,7,4,1,2
623,547,196,8,2,1,2
623,548,193,8,2,1,2
623,559,96,8,2,1,2
624,284,169,1,5,1,2
624,288,119,27,3,1,2
624,451,103,8,2,1,2
634,366,173,27,3,1,2
634,506,226,27,3,1,2
635,350,181,1,5,1,2
635,440,132,12,4,1,3
636,520,243,7,4,1,2
642,639,177,8,2,1,2
643,140,169,2,1,1,2
643,141,210,8,2,1,2
643,314,217,27,3,1,2
645,374,171,2,1,1,2
646,455,144,33,7,1,2
646,503,182,33,7,1,2
648,390,191,1,5,1,2
649,387,97,13,2,1,3
649,388,188,2,1,1,2
649,389,203,8,2,1,2
649,394,196,8,2,1,2
649,437,180,8,2,1,2
649,521,234,8,2,1,2
649,524,215,8,2,1,2
650,409,188,8,2,1,2
650,521,228,2,1,1,2
650,524,204,8,2,1,2
650,649,212,8,2,1,2
651,236,143,8,2,1,2
651,237,105,8,2,1,2
651,346,163,8,2,1,2
651,347,108,32,3,1,3
651,348,188,7,4,1,2
651,511,134,8,2,1,2
652,234,128,2,1,1,2
652,235,135,8,2,1,2
652,237,110,2,1,1,2
652,347,96,13,2,1,3
652,509,157,8,2,1,2
652,510,173,2,1,1,2
652,511,130,2,1,1,2
652,651,132,2,1,1,2
654,278,179,8,2,1,2
654,532,217,8,2,1,2
654,560,161,2,1,1,2
654,623,165,8,2,1,2
655,136,147,27,3,1,2
656,241,157,27,3,1,2
656,242,93,8,2,1,2
656,306,125,8,2,1,2
656,307,100,27,3,1,2
656,536,111,20,2,3,2
656,539,166,32,3,1,3
658,108,132,13,2,1,3
659,257,158,2,1,1,2
659,261,184,8,2,1,2
659,263,165,8,2,1,2
659,342,187,1,5,1,2
659,343,190,2,1,1,2
659,448,187,27,3,1,2
659,562,208,1,5,1,2
660,260,151,7,4,1,2
660,342,184,1,5,1,2
660,563,149,7,4,1,2
663,39,108,42,3,1,4
663,186,202,27,3,1,2
663,325,122,8,2,1,2
663,329,163,27,3,1,2
664,39,131,13,2,1,3
664,186,205,8,2,1,2
664,329,177,8,2,1,2
664,663,223,27,3,1,2
665,186,200,27,3,1,2
665,325,122,27,3,1,2
665,663,226,2,1,1,2
670,247,121,2,1,1,2
670,249,210,8,2,1,2
