6,5,0,2,19,252,7
6,5,1,2,165,252,65
6,5,2,2,63,252,25
6,5,2,3,3,252,1
7,5,0,2,18,250,7
7,5,1,2,48,250,19
7,5,2,2,179,250,71
7,5,2,3,4,250,1
7,6,0,2,8,251,3
7,6,1,2,33,251,13
7,6,2,2,203,251,80
7,6,2,3,4,251,1
12,5,0,2,10,228,4
12,5,1,2,38,228,16
12,5,2,2,176,228,77
12,5,2,3,3,228,1
12,6,0,2,6,229,2
12,6,1,2,31,229,13
12,6,2,2,187,229,81
12,6,2,3,4,229,1
12,7,0,2,18,227,7
12,7,1,2,120,227,52
12,7,1,3,3,227,1
12,7,2,2,84,227,37
45,43,0,2,5,210,2
45,43,1,2,12,210,5
45,43,2,2,190,210,90
45,43,2,3,3,210,1
46,43,0,2,15,227,6
46,43,1,2,61,227,26
46,43,2,2,128,227,56
46,43,2,3,4,227,1
46,43,3,2,18,227,7
46,45,0,2,14,209,6
46,45,1,2,153,209,73
46,45,2,2,26,209,12
46,45,3,2,13,209,6
47,43,0,2,14,223,6
47,43,1,2,58,223,26
47,43,2,2,133,223,59
47,43,3,2,13,223,5
47,45,0,2,8,210,3
47,45,1,2,155,210,73
47,45,2,2,16,210,7
47,45,3,2,28,210,13
47,46,0,2,11,222,4
47,46,1,2,79,222,35
47,46,2,2,78,222,35
47,46,3,2,49,222,22
53,5,0,2,14,252,5
53,5,1,2,96,252,38
53,5,2,2,137,252,54
53,5,2,3,4,252,1
53,6,0,2,10,253,3
53,6,1,2,45,253,17
53,6,2,2,191,253,75
53,6,2,3,3,253,1
53,7,0,2,10,251,3
53,7,1,2,178,251,70
53,7,1,3,3,251,1
53,7,2,2,55,251,21
53,12,0,2,14,229,6
53,12,1,2,136,229,59
53,12,2,2,73,229,31
53,12,2,3,3,229,1
54,43,0,2,11,216,5
54,43,1,2,158,216,73
54,43,2,2,40,216,18
54,43,2,3,3,216,1
54,45,0,2,2,198,1
54,45,1,2,192,198,96
54,45,1,3,2,198,1
54,46,0,2,6,214,2
54,46,1,2,180,214,84
54,46,1,3,3,214,1
54,46,2,2,17,214,7
54,46,3,2,6,214,2
54,47,0,2,9,210,4
54,47,1,2,177,210,84
54,47,1,3,3,210,1
54,47,2,2,15,210,7
54,47,3,2,4,210,1
62,5,0,2,9,162,5
62,5,1,2,30,162,18
62,5,1,3,2,162,1
62,5,2,2,118,162,72
62,7,0,2,7,161,4
62,7,1,2,70,161,43
62,7,1,3,4,161,2
62,7,2,2,78,161,48
62,12,0,2,8,145,5
62,12,1,2,64,145,44
62,12,1,3,2,145,1
62,12,2,2,68,145,46
62,53,0,2,3,163,1
62,53,1,2,47,163,28
62,53,1,3,2,163,1
62,53,2,2,107,163,65
62,53,2,3,3,163,1
78,5,0,2,16,251,6
78,5,1,2,78,251,31
78,5,2,2,152,251,60
78,5,2,3,5,251,1
78,7,0,2,24,250,9
78,7,1,2,153,250,61
78,7,1,3,4,250,1
78,7,2,2,67,250,26
78,12,0,2,11,228,4
78,12,1,2,167,228,73
78,12,1,3,4,228,1
78,12,2,2,45,228,19
78,53,0,2,15,252,5
78,53,1,2,108,252,42
78,53,1,3,3,252,1
78,53,2,2,123,252,48
84,2,0,2,5,142,3
84,2,1,2,55,142,38
84,2,2,2,81,142,57
84,11,0,2,11,229,4
84,11,1,2,91,229,39
84,11,1,3,3,229,1
84,11,2,2,122,229,53
102,57,0,2,15,211,7
102,57,1,2,52,211,24
102,57,2,2,142,211,67
106,2,0,2,1,74,1
106,2,1,2,69,74,93
106,2,2,2,4,74,5
106,11,0,2,1,86,1
106,11,1,2,84,86,97
106,11,2,2,1,86,1
106,84,1,2,86,88,97
106,84,2,2,2,88,2
113,112,0,2,18,238,7
113,112,1,2,90,238,37
113,112,1,3,3,238,1
113,112,2,2,125,238,52
114,113,0,2,6,239,2
114,113,1,2,55,239,23
114,113,2,2,173,239,72
114,113,2,3,3,239,1
115,113,0,2,19,214,8
115,113,1,2,90,214,42
115,113,2,2,102,214,47
115,114,0,2,16,222,7
115,114,1,2,157,222,70
115,114,1,3,3,222,1
115,114,2,2,45,222,20
116,114,0,2,16,229,6
116,114,1,2,103,229,44
116,114,2,2,108,229,47
116,115,0,2,19,214,8
116,115,1,2,49,214,22
116,115,2,2,145,214,67
117,114,0,2,9,221,4
117,114,1,2,39,221,17
117,114,2,2,170,221,76
117,115,1,2,18,202,8
117,115,2,2,180,202,89
117,116,0,2,9,210,4
117,116,1,2,27,210,12
117,116,2,2,172,210,81
118,115,0,2,10,195,5
118,115,1,2,45,195,23
118,115,2,2,135,195,69
118,115,2,3,3,195,1
118,116,0,2,14,199,7
118,116,1,2,140,199,70
118,116,2,2,43,199,21
118,117,0,2,9,189,4
118,117,1,2,150,189,79
118,117,2,2,28,189,14
118,117,2,3,2,189,1
125,98,0,2,5,203,2
125,98,1,2,98,203,48
125,98,2,2,91,203,44
125,98,3,2,6,203,2
125,109,0,2,13,182,7
125,109,1,2,75,182,41
125,109,2,2,93,182,51
130,123,0,2,11,187,5
130,123,1,2,63,187,33
130,123,2,2,104,187,55
130,123,3,2,8,187,4
131,108,0,2,1,42,2
131,108,1,2,2,42,4
131,108,2,2,39,42,92
137,136,0,2,12,177,6
137,136,1,2,101,177,57
137,136,2,2,52,177,29
137,136,3,2,9,177,5
144,112,0,2,21,231,9
144,112,1,2,118,231,51
144,112,1,3,3,231,1
144,112,2,2,86,231,37
145,113,0,2,18,230,7
145,113,1,2,75,230,32
145,113,2,2,132,230,57
145,113,2,3,3,230,1
145,144,0,2,13,223,5
145,144,1,2,20,223,8
145,144,2,2,184,223,82
145,144,2,3,4,223,1
146,113,0,2,10,225,4
146,113,1,2,43,225,19
146,113,2,2,168,225,74
146,113,2,3,4,225,1
146,115,0,2,6,225,2
146,115,1,2,51,225,22
146,115,2,2,164,225,72
146,115,2,3,3,225,1
146,116,0,2,15,223,6
146,116,1,2,118,223,52
146,116,2,2,89,223,39
146,117,0,2,12,210,5
146,117,1,2,158,210,75
146,117,2,2,38,210,18
148,5,0,2,5,250,2
148,5,1,2,12,250,4
148,5,2,2,225,250,90
148,5,2,3,4,250,1
148,5,3,2,3,250,1
148,6,0,2,9,251,3
148,6,1,2,16,251,6
148,6,2,2,220,251,87
148,6,2,3,4,251,1
148,7,0,2,18,249,7
148,7,1,2,58,249,23
148,7,2,2,156,249,62
148,7,3,2,11,249,4
148,12,0,2,16,227,7
148,12,1,2,46,227,20
148,12,2,2,160,227,70
148,53,0,2,9,251,3
148,53,1,2,38,251,15
148,53,2,2,197,251,78
148,78,0,2,6,250,2
148,78,1,2,16,250,6
148,78,2,2,222,250,88
148,78,2,3,3,250,1
153,152,0,2,41,252,16
153,152,1,2,39,252,15
153,152,2,2,159,252,63
153,152,3,2,7,252,2
157,148,0,2,16,249,6
157,148,1,2,100,249,40
157,148,2,2,110,249,44
157,148,3,2,17,249,6
165,164,0,2,15,201,7
165,164,1,2,54,201,26
165,164,2,2,120,201,59
165,164,3,2,10,201,4
168,166,0,2,8,187,4
168,166,1,2,7,187,3
168,166,2,2,163,187,87
168,166,2,3,5,187,2
168,166,3,2,4,187,2
175,174,0,2,5,104,4
175,174,1,2,61,104,58
175,174,2,2,37,104,35
178,176,0,2,9,153,5
178,176,1,2,46,153,30
178,176,1,3,2,153,1
178,176,2,2,20,153,13
178,176,3,2,73,153,47
178,176,3,3,2,153,1
186,39,0,2,8,220,3
186,39,1,2,194,220,88
186,39,1,3,3,220,1
186,39,2,2,13,220,5
186,182,0,2,19,237,8
186,182,1,2,117,237,49
186,182,2,2,73,237,30
186,182,3,2,23,237,9
187,38,0,2,11,239,4
187,38,1,2,61,239,25
187,38,2,2,66,239,27
187,38,2,3,3,239,1
187,38,3,2,95,239,39
192,191,1,2,16,140,11
192,191,2,2,42,140,30
192,191,3,2,81,140,57
193,191,1,2,40,141,28
193,191,2,2,8,141,5
193,191,3,2,93,141,65
193,192,0,2,4,229,1
193,192,1,2,89,229,38
193,192,2,2,12,229,5
193,192,3,2,119,229,51
193,192,3,3,3,229,1
194,193,0,2,2,20,10
194,193,1,2,8,20,40
194,193,2,2,3,20,15
194,193,3,2,7,20,35
195,191,1,2,47,135,34
195,191,2,2,9,135,6
195,191,3,2,78,135,57
195,192,0,2,3,179,1
195,192,1,2,67,179,37
195,192,1,3,3,179,1
195,192,2,2,13,179,7
195,192,3,2,91,179,50
196,191,0,2,3,141,2
196,191,1,2,61,141,43
196,191,2,2,4,141,2
196,191,3,2,73,141,51
196,192,0,2,5,221,2
196,192,1,2,110,221,49
196,192,2,2,11,221,4
196,192,3,2,90,221,40
196,192,3,3,4,221,1
197,191,1,2,28,141,19
197,191,2,2,37,141,26
197,191,3,2,75,141,53
197,192,1,2,48,227,21
197,192,2,2,58,227,25
197,192,2,3,3,227,1
197,192,3,2,114,227,50
198,192,1,2,145,230,63
198,192,2,2,7,230,3
198,192,3,2,71,230,30
198,193,0,2,6,246,2
198,193,1,2,72,246,29
198,193,2,2,20,246,8
198,193,3,2,142,246,57
198,193,3,3,3,246,1
198,195,0,2,7,177,3
198,195,1,2,78,177,44
198,195,2,2,4,177,2
198,195,2,3,3,177,1
198,195,3,2,83,177,46
198,196,0,2,7,223,3
198,196,1,2,84,223,37
198,196,2,2,29,223,13
198,196,3,2,98,223,43
198,197,1,2,157,226,69
198,197,3,2,62,226,27
199,192,1,2,27,44,61
199,192,3,2,17,44,38
199,193,0,2,2,44,4
199,193,1,2,1,44,2
199,193,2,2,12,44,27
199,193,3,2,29,44,65
199,195,0,2,1,44,2
199,195,1,2,4,44,9
199,195,2,2,3,44,6
199,195,3,2,36,44,81
199,196,0,2,3,44,6
199,196,1,2,2,44,4
199,196,2,2,7,44,15
199,196,3,2,32,44,72
199,197,0,2,2,44,4
199,197,1,2,25,44,56
199,197,3,2,17,44,38
200,191,1,2,46,141,32
200,191,2,2,9,141,6
200,191,3,2,85,141,60
200,192,0,2,3,232,1
200,192,1,2,59,232,25
200,192,2,2,45,232,19
200,192,3,2,121,232,52
200,198,0,2,3,248,1
200,198,1,2,14,248,5
200,198,2,2,170,248,68
200,198,2,3,3,248,1
200,198,3,2,56,248,22
203,192,0,2,4,228,1
203,192,1,2,154,228,67
203,192,2,2,3,228,1
203,192,3,2,62,228,27
203,193,0,2,3,227,1
203,193,1,2,80,227,35
203,193,2,2,10,227,4
203,193,3,2,129,227,56
203,195,0,2,3,179,1
203,195,1,2,96,179,53
203,195,1,3,2,179,1
203,195,2,2,4,179,2
203,195,3,2,71,179,39
203,195,3,3,2,179,1
203,196,0,2,8,222,3
203,196,1,2,91,222,40
203,196,2,2,22,222,9
203,196,3,2,96,222,43
203,196,3,3,3,222,1
203,197,0,2,3,227,1
203,197,1,2,172,227,75
203,197,1,3,4,227,1
203,197,3,2,47,227,20
203,200,0,2,4,229,1
203,200,1,2,186,229,81
203,200,1,3,4,229,1
203,200,2,2,5,229,2
203,200,3,2,30,229,13
204,192,0,2,4,225,1
204,192,1,2,158,225,70
204,192,2,2,5,225,2
204,192,3,2,53,225,23
204,193,0,2,7,240,2
204,193,1,2,94,240,39
204,193,2,2,17,240,7
204,193,3,2,116,240,48
204,193,3,3,3,240,1
204,195,0,2,4,180,2
204,195,1,2,104,180,57
204,195,2,2,3,180,1
204,195,3,2,64,180,35
204,195,3,3,4,180,2
204,196,0,2,9,226,3
204,196,1,2,117,226,51
204,196,2,2,24,226,10
204,196,3,2,71,226,31
204,196,3,3,3,226,1
204,197,0,2,4,223,1
204,197,1,2,170,223,76
204,197,1,3,4,223,1
204,197,3,2,44,223,19
204,200,0,2,5,244,2
204,200,1,2,217,244,88
204,200,1,3,4,244,1
204,200,3,2,15,244,6
205,193,1,2,20,204,9
205,193,2,2,42,204,20
205,193,2,3,3,204,1
205,193,3,2,134,204,65
205,198,0,2,3,204,1
205,198,1,2,16,204,7
205,198,2,2,89,204,43
205,198,3,2,90,204,44
205,198,3,3,4,204,1
205,200,0,2,10,207,4
205,200,1,2,103,207,49
205,200,2,2,25,207,12
205,200,3,2,64,207,30
205,200,3,3,4,207,1
205,203,1,2,11,189,5
205,203,2,2,104,189,55
205,203,2,3,3,189,1
205,203,3,2,68,189,35
205,204,1,2,14,208,6
205,204,2,2,126,208,60
205,204,2,3,4,208,1
205,204,3,2,60,208,28
206,191,1,2,56,141,39
206,191,2,2,8,141,5
206,191,3,2,77,141,54
206,193,1,2,27,224,12
206,193,2,2,22,224,9
206,193,3,2,169,224,75
206,195,1,2,30,179,16
206,195,2,2,14,179,7
206,195,3,2,129,179,72
206,195,3,3,3,179,1
206,196,1,2,26,219,11
206,196,2,2,38,219,17
206,196,3,2,148,219,67
206,196,3,3,3,219,1
206,197,0,2,3,226,1
206,197,1,2,100,226,44
206,197,1,3,3,226,1
206,197,2,2,3,226,1
206,197,3,2,115,226,50
206,200,0,2,10,225,4
206,200,1,2,138,225,61
206,200,1,3,3,225,1
206,200,2,2,11,225,4
206,200,3,2,62,225,27
206,205,0,2,7,186,3
206,205,1,2,52,186,27
206,205,1,3,3,186,1
206,205,2,2,21,186,11
206,205,3,2,101,186,54
207,191,1,2,25,140,17
207,191,2,2,50,140,35
207,191,3,2,64,140,45
207,192,0,2,3,140,2
207,192,1,2,26,140,18
207,192,2,2,33,140,23
207,192,3,2,78,140,55
207,198,0,2,3,140,2
207,198,2,2,105,140,75
207,198,3,2,32,140,22
207,203,0,2,2,141,1
207,203,2,2,107,141,75
207,203,3,2,32,141,22
207,204,0,2,2,141,1
207,204,2,2,109,141,77
207,204,3,2,30,141,21
207,206,2,2,87,141,61
207,206,3,2,52,141,36
212,103,1,2,9,43,20
212,103,2,2,34,43,79
212,109,0,2,2,41,4
212,109,1,2,18,41,43
212,109,2,2,21,41,51
212,134,0,2,1,41,2
212,134,1,2,6,41,14
212,134,2,2,34,41,82
219,218,0,2,23,245,9
219,218,1,2,70,245,28
219,218,2,2,61,245,24
219,218,3,2,85,245,34
219,218,3,3,3,245,1
225,223,0,2,9,162,5
225,223,1,2,125,162,77
225,223,2,2,21,162,12
225,223,3,2,7,162,4
226,225,0,2,19,224,8
226,225,1,2,108,224,48
226,225,2,2,82,224,36
226,225,3,2,11,224,4
235,234,0,2,18,229,7
235,234,1,2,97,229,42
235,234,2,2,35,229,15
235,234,3,2,74,229,32
236,234,0,2,17,229,7
236,234,1,2,52,229,22
236,234,2,2,131,229,57
236,234,3,2,24,229,10
236,235,0,2,7,228,3
236,235,1,2,14,228,6
236,235,2,2,184,228,80
236,235,2,3,3,228,1
236,235,3,2,18,228,7
237,234,0,2,13,200,6
237,234,1,2,114,200,57
237,234,1,3,2,200,1
237,234,2,2,43,200,21
237,234,3,2,25,200,12
237,234,3,3,2,200,1
237,235,0,2,25,222,11
237,235,1,2,95,222,42
237,235,2,2,63,222,28
237,235,3,2,33,222,14
241,240,0,2,27,202,13
241,240,1,2,81,202,40
241,240,1,3,3,202,1
241,240,2,2,72,202,35
241,240,3,2,17,202,8
242,241,0,2,9,170,5
242,241,1,2,52,170,30
242,241,2,2,97,170,57
242,241,3,2,10,170,5
243,218,0,2,7,224,3
243,218,1,2,17,224,7
243,218,2,2,173,224,77
243,218,2,3,4,224,1
243,218,3,2,22,224,9
243,219,0,2,6,216,2
243,219,1,2,7,216,3
243,219,2,2,195,216,90
243,219,2,3,4,216,1
243,219,3,2,3,216,1
249,247,0,2,24,208,11
249,247,1,2,86,208,41
249,247,2,2,79,208,37
249,247,3,2,17,208,8
249,248,0,2,17,230,7
249,248,1,2,133,230,57
249,248,2,2,58,230,25
249,248,2,3,4,230,1
249,248,3,2,17,230,7
251,248,0,2,23,219,10
251,248,1,2,120,219,54
251,248,2,2,57,219,26
251,248,3,2,16,219,7
251,250,0,2,20,233,8
251,250,1,2,109,233,46
251,250,2,2,33,233,14
251,250,3,2,67,233,28
254,27,0,2,8,226,3
254,27,1,2,49,226,21
254,27,2,2,158,226,69
254,27,2,3,4,226,1
254,27,3,2,6,226,2
259,258,0,2,15,226,6
259,258,1,2,155,226,68
259,258,2,2,51,226,22
259,258,2,3,3,226,1
260,257,0,2,9,174,5
260,257,1,2,134,174,77
260,257,2,2,22,174,12
260,257,3,2,7,174,4
260,259,0,2,17,202,8
260,259,1,2,115,202,56
260,259,2,2,67,202,33
261,257,0,2,7,160,4
261,257,0,3,2,160,1
261,257,1,2,109,160,68
261,257,2,2,30,160,18
261,257,3,2,11,160,6
261,258,0,2,9,205,4
261,258,1,2,57,205,27
261,258,2,2,132,205,64
261,258,2,3,3,205,1
261,259,0,2,4,196,2
261,259,1,2,18,196,9
261,259,2,2,169,196,86
261,259,2,3,5,196,2
263,257,0,2,11,148,7
263,257,1,2,93,148,62
263,257,1,3,2,148,1
263,257,2,2,15,148,10
263,257,3,2,26,148,17
263,259,0,2,9,184,4
263,259,1,2,131,184,71
263,259,1,3,3,184,1
263,259,2,2,39,184,21
263,260,0,2,23,187,12
263,260,1,2,56,187,29
263,260,2,2,75,187,40
263,260,3,2,29,187,15
263,261,0,2,20,181,11
263,261,1,2,106,181,58
263,261,1,3,5,181,2
263,261,2,2,26,181,14
263,261,3,2,23,181,12
267,192,1,2,32,40,80
267,192,2,2,1,40,2
267,192,3,2,7,40,17
267,193,0,2,1,40,2
267,193,1,2,9,40,22
267,193,2,2,5,40,12
267,193,3,2,25,40,62
267,195,1,2,16,40,40
267,195,2,2,3,40,7
267,195,3,2,21,40,52
267,196,0,2,1,40,2
267,196,1,2,12,40,30
267,196,2,2,5,40,12
267,196,3,2,22,40,55
267,197,0,2,1,40,2
267,197,1,2,29,40,72
267,197,2,2,1,40,2
267,197,3,2,9,40,22
267,200,0,2,1,40,2
267,200,1,2,34,40,85
267,200,3,2,5,40,12
267,205,1,2,18,40,45
267,205,2,2,3,40,7
267,205,3,2,19,40,47
267,207,1,2,29,40,72
267,207,2,2,1,40,2
267,207,3,2,10,40,25
268,45,0,2,6,189,3
268,45,1,2,149,189,78
268,45,2,2,4,189,2
268,45,3,2,27,189,14
268,46,0,2,11,205,5
268,46,1,2,96,205,46
268,46,2,2,30,205,14
268,46,3,2,63,205,30
268,47,0,2,11,201,5
268,47,1,2,73,201,36
268,47,2,2,34,201,16
268,47,3,2,78,201,38
268,47,3,3,3,201,1
268,54,0,2,10,230,4
268,54,1,2,49,230,21
268,54,2,2,152,230,66
268,54,3,2,13,230,5
270,114,0,2,5,160,3
270,114,1,2,9,160,5
270,114,2,2,146,160,91
270,115,1,2,10,155,6
270,115,2,2,144,155,92
270,116,1,2,11,163,6
270,116,2,2,151,163,92
270,117,0,2,5,150,3
270,117,1,2,116,150,77
270,117,2,2,29,150,19
270,118,0,2,5,149,3
270,118,1,2,6,149,4
270,118,2,2,138,149,92
270,146,0,2,5,163,3
270,146,1,2,23,163,14
270,146,2,2,135,163,82
272,271,0,2,13,200,6
272,271,1,2,40,200,20
272,271,2,2,113,200,56
272,271,2,3,3,200,1
272,271,3,2,28,200,14
273,271,0,2,19,172,11
273,271,1,2,52,172,30
273,271,2,2,74,172,43
273,271,3,2,24,172,13
273,272,0,2,17,219,7
273,272,1,2,142,219,64
273,272,2,2,47,219,21
273,272,3,2,10,219,4
274,271,0,2,6,184,3
274,271,1,2,15,184,8
274,271,2,2,90,184,48
274,271,2,3,3,184,1
274,271,3,2,68,184,36
274,271,3,3,2,184,1
274,272,0,2,21,230,9
274,272,1,2,95,230,41
274,272,1,3,4,230,1
274,272,2,2,64,230,27
274,272,3,2,45,230,19
275,271,0,2,4,200,2
275,271,1,2,32,200,16
275,271,2,2,65,200,32
275,271,2,3,3,200,1
275,271,3,2,94,200,47
275,272,0,2,27,247,10
275,272,1,2,120,247,48
275,272,1,3,3,247,1
275,272,2,2,47,247,19
275,272,3,2,48,247,19
275,274,0,2,10,233,4
275,274,1,2,110,233,47
275,274,2,2,22,233,9
275,274,3,2,87,233,37
278,276,0,2,21,225,9
278,276,1,2,132,225,58
278,276,1,3,5,225,2
278,276,2,2,34,225,15
278,276,3,2,33,225,14
281,279,0,2,2,184,1
281,279,1,2,176,184,95
281,279,1,3,4,184,2
281,279,2,2,2,184,1
282,116,0,2,4,179,2
282,116,1,2,163,179,91
282,116,2,2,7,179,3
282,116,3,2,3,179,1
282,118,0,2,5,162,3
282,118,1,2,132,162,81
282,118,1,3,4,162,2
282,118,2,2,20,162,12
282,119,0,2,9,166,5
282,119,1,2,94,166,56
282,119,2,2,60,166,36
286,76,2,2,93,102,91
286,76,3,2,8,102,7
288,287,0,2,3,178,1
288,287,1,2,2,178,1
288,287,2,2,169,178,94
288,287,3,2,2,178,1
291,287,0,2,4,226,1
291,287,1,2,14,226,6
291,287,2,2,203,226,89
291,287,2,3,3,226,1
295,290,0,2,15,221,6
295,290,1,2,43,221,19
295,290,2,2,148,221,66
295,290,3,2,10,221,4
298,297,0,2,16,217,7
298,297,1,2,186,217,85
298,297,2,2,10,217,4
299,290,0,2,18,218,8
299,290,1,2,39,218,17
299,290,2,2,154,218,70
299,290,2,3,5,218,2
299,295,0,2,11,218,5
299,295,1,2,153,218,70
299,295,2,2,47,218,21
300,125,0,2,21,214,9
300,125,1,2,82,214,38
300,125,2,2,105,214,49
300,125,3,2,3,214,1
300,212,0,2,2,45,4
300,212,1,2,13,45,28
300,212,2,2,29,45,64
300,212,3,2,1,45,2
303,290,0,2,4,221,1
303,290,1,2,12,221,5
303,290,2,2,200,221,90
303,290,2,3,5,221,2
303,295,0,2,12,216,5
303,295,1,2,54,216,25
303,295,2,2,143,216,66
303,295,2,3,4,216,1
304,106,0,2,8,81,9
304,106,1,2,17,81,20
304,106,2,2,56,81,69
304,111,0,2,6,128,4
304,111,1,2,60,128,46
304,111,2,2,31,128,24
304,111,3,2,31,128,24
304,125,0,2,14,120,11
304,125,1,2,87,120,72
304,125,2,2,13,120,10
304,125,3,2,6,120,5
305,241,0,2,10,202,4
305,241,1,2,148,202,73
305,241,2,2,37,202,18
305,241,2,3,3,202,1
305,242,0,2,4,148,2
305,242,1,2,110,148,74
305,242,2,2,33,148,22
306,241,0,2,10,213,4
306,241,1,2,64,213,30
306,241,1,3,3,213,1
306,241,2,2,131,213,61
306,305,0,2,16,207,7
306,305,1,2,71,207,34
306,305,1,3,3,207,1
306,305,2,2,115,207,55
307,241,0,2,19,199,9
307,241,1,2,53,199,26
307,241,2,2,107,199,53
307,241,2,3,2,199,1
307,241,3,2,14,199,7
307,242,0,2,12,166,7
307,242,1,2,69,166,41
307,242,2,2,61,166,36
307,242,3,2,22,166,13
307,305,0,2,12,177,6
307,305,1,2,62,177,35
307,305,1,3,3,177,1
307,305,2,2,98,177,55
307,305,2,3,2,177,1
307,306,0,2,12,188,6
307,306,1,2,83,188,44
307,306,1,3,3,188,1
307,306,2,2,59,188,31
307,306,3,2,28,188,14
313,2,0,2,6,133,4
313,2,1,2,10,133,7
313,2,2,2,117,133,87
314,140,0,2,7,186,3
314,140,1,2,7,186,3
314,140,1,3,2,186,1
314,140,2,2,166,186,89
314,140,2,3,2,186,1
314,141,0,2,3,239,1
314,141,1,2,37,239,15
314,141,1,3,3,239,1
314,141,2,2,192,239,80
318,18,0,2,13,225,5
318,18,1,2,25,225,11
318,18,2,2,182,225,80
318,18,3,2,3,225,1
318,221,0,2,14,198,7
318,221,1,2,21,198,10
318,221,2,2,146,198,73
318,221,2,3,2,198,1
318,221,3,2,15,198,7
318,222,0,2,10,218,4
318,222,1,2,13,218,5
318,222,2,2,177,218,81
318,222,3,2,17,218,7
318,316,0,2,9,211,4
318,316,1,2,20,211,9
318,316,2,2,174,211,82
318,316,3,2,6,211,2
320,124,0,2,16,213,7
320,124,1,2,85,213,39
320,124,2,2,108,213,50
320,124,2,3,3,213,1
321,18,0,2,20,225,8
321,18,1,2,72,225,32
321,18,2,2,111,225,49
321,18,2,3,3,225,1
321,18,3,2,16,225,7
321,221,0,2,9,220,4
321,221,1,2,19,220,8
321,221,2,2,161,220,73
321,221,2,3,3,220,1
321,221,3,2,25,220,11
321,222,0,2,11,212,5
321,222,1,2,9,212,4
321,222,2,2,160,212,75
321,222,3,2,29,212,13
321,316,0,2,6,208,2
321,316,1,2,4,208,1
321,316,2,2,177,208,85
321,316,2,3,4,208,1
321,316,3,2,15,208,7
321,318,0,2,13,203,6
321,318,1,2,68,203,33
321,318,2,2,116,203,57
321,318,3,2,4,203,1
324,155,1,2,7,208,3
324,155,2,2,196,208,94
324,155,2,3,3,208,1
325,182,0,2,8,227,3
325,182,1,2,17,227,7
325,182,2,2,178,227,78
325,182,3,2,19,227,8
326,99,0,2,7,236,2
326,99,1,2,201,236,85
326,99,1,3,5,236,2
326,99,2,2,22,236,9
328,154,1,2,11,128,8
328,154,2,2,117,128,91
329,39,0,2,19,216,8
329,39,1,2,166,216,76
329,39,2,2,27,216,12
329,186,0,2,20,216,9
329,186,1,2,64,216,29
329,186,2,2,103,216,47
329,186,3,2,25,216,11
